temperature_2m_mean,precipitation_sum,date,city,year,month,season
2.1,0.0,2021-04-07,edinburgh,2021,4,Spring
6.2,2.1,2021-04-08,edinburgh,2021,4,Spring
3.3,0.7,2021-04-09,edinburgh,2021,4,Spring
1.8,0.2,2021-04-10,edinburgh,2021,4,Spring
1.4,1.9,2021-04-11,edinburgh,2021,4,Spring
3.0,0.0,2021-04-12,edinburgh,2021,4,Spring
4.2,0.2,2021-04-13,edinburgh,2021,4,Spring
4.9,0.0,2021-04-14,edinburgh,2021,4,Spring
6.4,0.0,2021-04-15,edinburgh,2021,4,Spring
7.0,0.1,2021-04-16,edinburgh,2021,4,Spring
7.1,0.0,2021-04-17,edinburgh,2021,4,Spring
8.2,0.0,2021-04-18,edinburgh,2021,4,Spring
10.3,0.0,2021-04-19,edinburgh,2021,4,Spring
8.6,1.1,2021-04-20,edinburgh,2021,4,Spring
6.2,0.0,2021-04-21,edinburgh,2021,4,Spring
8.8,0.0,2021-04-22,edinburgh,2021,4,Spring
8.7,0.0,2021-04-23,edinburgh,2021,4,Spring
7.6,0.0,2021-04-24,edinburgh,2021,4,Spring
6.9,0.0,2021-04-25,edinburgh,2021,4,Spring
9.0,2.1,2021-04-26,edinburgh,2021,4,Spring
6.6,1.9,2021-04-27,edinburgh,2021,4,Spring
5.9,1.6,2021-04-28,edinburgh,2021,4,Spring
5.2,5.1,2021-04-29,edinburgh,2021,4,Spring
5.1,3.9,2021-04-30,edinburgh,2021,4,Spring
6.1,0.7,2021-05-01,edinburgh,2021,5,Spring
6.5,1.5,2021-05-02,edinburgh,2021,5,Spring
5.3,21.0,2021-05-03,edinburgh,2021,5,Spring
5.3,12.2,2021-05-04,edinburgh,2021,5,Spring
4.3,1.4,2021-05-05,edinburgh,2021,5,Spring
4.2,9.8,2021-05-06,edinburgh,2021,5,Spring
5.8,5.6,2021-05-07,edinburgh,2021,5,Spring
6.0,5.2,2021-05-08,edinburgh,2021,5,Spring
11.0,0.2,2021-05-09,edinburgh,2021,5,Spring
11.3,1.7,2021-05-10,edinburgh,2021,5,Spring
10.9,8.9,2021-05-11,edinburgh,2021,5,Spring
8.5,4.0,2021-05-12,edinburgh,2021,5,Spring
7.8,0.2,2021-05-13,edinburgh,2021,5,Spring
8.4,0.0,2021-05-14,edinburgh,2021,5,Spring
9.0,0.0,2021-05-15,edinburgh,2021,5,Spring
8.0,1.3,2021-05-16,edinburgh,2021,5,Spring
9.4,1.0,2021-05-17,edinburgh,2021,5,Spring
10.0,0.8,2021-05-18,edinburgh,2021,5,Spring
9.7,1.3,2021-05-19,edinburgh,2021,5,Spring
9.0,4.2,2021-05-20,edinburgh,2021,5,Spring
8.1,20.5,2021-05-21,edinburgh,2021,5,Spring
7.7,1.4,2021-05-22,edinburgh,2021,5,Spring
8.3,6.7,2021-05-23,edinburgh,2021,5,Spring
8.4,6.9,2021-05-24,edinburgh,2021,5,Spring
8.6,5.0,2021-05-25,edinburgh,2021,5,Spring
10.6,4.7,2021-05-26,edinburgh,2021,5,Spring
11.1,0.0,2021-05-27,edinburgh,2021,5,Spring
11.5,0.2,2021-05-28,edinburgh,2021,5,Spring
11.8,1.0,2021-05-29,edinburgh,2021,5,Spring
15.0,0.1,2021-05-30,edinburgh,2021,5,Spring
15.3,0.0,2021-05-31,edinburgh,2021,5,Spring
17.2,0.0,2021-06-01,edinburgh,2021,6,Summer
13.1,0.0,2021-06-02,edinburgh,2021,6,Summer
13.8,0.4,2021-06-03,edinburgh,2021,6,Summer
13.7,0.0,2021-06-04,edinburgh,2021,6,Summer
14.4,0.3,2021-06-05,edinburgh,2021,6,Summer
14.1,0.0,2021-06-06,edinburgh,2021,6,Summer
14.6,1.4,2021-06-07,edinburgh,2021,6,Summer
15.4,0.1,2021-06-08,edinburgh,2021,6,Summer
16.7,0.1,2021-06-09,edinburgh,2021,6,Summer
17.5,0.0,2021-06-10,edinburgh,2021,6,Summer
15.4,0.4,2021-06-11,edinburgh,2021,6,Summer
13.5,0.0,2021-06-12,edinburgh,2021,6,Summer
18.3,1.5,2021-06-13,edinburgh,2021,6,Summer
13.1,3.1,2021-06-14,edinburgh,2021,6,Summer
13.5,0.0,2021-06-15,edinburgh,2021,6,Summer
15.1,1.1,2021-06-16,edinburgh,2021,6,Summer
14.7,0.2,2021-06-17,edinburgh,2021,6,Summer
11.5,0.0,2021-06-18,edinburgh,2021,6,Summer
13.3,4.6,2021-06-19,edinburgh,2021,6,Summer
13.2,2.5,2021-06-20,edinburgh,2021,6,Summer
12.0,0.5,2021-06-21,edinburgh,2021,6,Summer
12.5,0.0,2021-06-22,edinburgh,2021,6,Summer
14.8,0.7,2021-06-23,edinburgh,2021,6,Summer
15.3,14.8,2021-06-24,edinburgh,2021,6,Summer
11.8,3.6,2021-06-25,edinburgh,2021,6,Summer
11.1,4.2,2021-06-26,edinburgh,2021,6,Summer
14.4,0.0,2021-06-27,edinburgh,2021,6,Summer
14.9,4.0,2021-06-28,edinburgh,2021,6,Summer
14.5,0.1,2021-06-29,edinburgh,2021,6,Summer
12.9,0.2,2021-06-30,edinburgh,2021,6,Summer
14.1,1.0,2021-07-01,edinburgh,2021,7,Summer
13.6,5.1,2021-07-02,edinburgh,2021,7,Summer
15.2,8.3,2021-07-03,edinburgh,2021,7,Summer
15.7,11.5,2021-07-04,edinburgh,2021,7,Summer
14.9,7.1,2021-07-05,edinburgh,2021,7,Summer
12.7,4.3,2021-07-06,edinburgh,2021,7,Summer
15.8,0.4,2021-07-07,edinburgh,2021,7,Summer
15.8,0.8,2021-07-08,edinburgh,2021,7,Summer
15.5,3.7,2021-07-09,edinburgh,2021,7,Summer
15.5,2.0,2021-07-10,edinburgh,2021,7,Summer
16.3,8.7,2021-07-11,edinburgh,2021,7,Summer
15.3,0.9,2021-07-12,edinburgh,2021,7,Summer
16.3,0.1,2021-07-13,edinburgh,2021,7,Summer
17.5,0.1,2021-07-14,edinburgh,2021,7,Summer
17.5,0.0,2021-07-15,edinburgh,2021,7,Summer
18.4,0.0,2021-07-16,edinburgh,2021,7,Summer
19.0,0.0,2021-07-17,edinburgh,2021,7,Summer
17.0,0.0,2021-07-18,edinburgh,2021,7,Summer
17.4,0.0,2021-07-19,edinburgh,2021,7,Summer
16.5,0.0,2021-07-20,edinburgh,2021,7,Summer
18.3,0.0,2021-07-21,edinburgh,2021,7,Summer
16.7,0.0,2021-07-22,edinburgh,2021,7,Summer
16.7,0.0,2021-07-23,edinburgh,2021,7,Summer
15.3,0.0,2021-07-24,edinburgh,2021,7,Summer
15.0,0.0,2021-07-25,edinburgh,2021,7,Summer
18.5,3.0,2021-07-26,edinburgh,2021,7,Summer
16.4,6.3,2021-07-27,edinburgh,2021,7,Summer
15.2,3.5,2021-07-28,edinburgh,2021,7,Summer
15.6,2.0,2021-07-29,edinburgh,2021,7,Summer
15.0,1.0,2021-07-30,edinburgh,2021,7,Summer
14.3,2.4,2021-07-31,edinburgh,2021,7,Summer
13.2,2.6,2021-08-01,edinburgh,2021,8,Summer
13.5,0.0,2021-08-02,edinburgh,2021,8,Summer
14.6,0.3,2021-08-03,edinburgh,2021,8,Summer
16.6,0.0,2021-08-04,edinburgh,2021,8,Summer
16.9,1.6,2021-08-05,edinburgh,2021,8,Summer
16.2,13.4,2021-08-06,edinburgh,2021,8,Summer
15.8,7.3,2021-08-07,edinburgh,2021,8,Summer
14.9,5.8,2021-08-08,edinburgh,2021,8,Summer
15.0,16.5,2021-08-09,edinburgh,2021,8,Summer
15.2,1.1,2021-08-10,edinburgh,2021,8,Summer
14.9,8.6,2021-08-11,edinburgh,2021,8,Summer
14.4,0.4,2021-08-12,edinburgh,2021,8,Summer
14.6,1.9,2021-08-13,edinburgh,2021,8,Summer
14.7,0.2,2021-08-14,edinburgh,2021,8,Summer
13.4,0.1,2021-08-15,edinburgh,2021,8,Summer
14.5,0.3,2021-08-16,edinburgh,2021,8,Summer
15.9,1.7,2021-08-17,edinburgh,2021,8,Summer
15.5,0.0,2021-08-18,edinburgh,2021,8,Summer
13.8,0.4,2021-08-19,edinburgh,2021,8,Summer
15.6,0.0,2021-08-20,edinburgh,2021,8,Summer
16.5,18.6,2021-08-21,edinburgh,2021,8,Summer
15.8,0.8,2021-08-22,edinburgh,2021,8,Summer
14.9,0.0,2021-08-23,edinburgh,2021,8,Summer
16.0,0.0,2021-08-24,edinburgh,2021,8,Summer
16.5,0.0,2021-08-25,edinburgh,2021,8,Summer
13.7,0.4,2021-08-26,edinburgh,2021,8,Summer
12.6,0.0,2021-08-27,edinburgh,2021,8,Summer
14.1,0.0,2021-08-28,edinburgh,2021,8,Summer
13.5,0.7,2021-08-29,edinburgh,2021,8,Summer
12.5,0.0,2021-08-30,edinburgh,2021,8,Summer
12.9,0.3,2021-08-31,edinburgh,2021,8,Summer
13.7,0.0,2021-09-01,edinburgh,2021,9,Autumn
12.7,0.0,2021-09-02,edinburgh,2021,9,Autumn
12.0,0.0,2021-09-03,edinburgh,2021,9,Autumn
13.2,0.1,2021-09-04,edinburgh,2021,9,Autumn
15.3,2.2,2021-09-05,edinburgh,2021,9,Autumn
17.4,1.0,2021-09-06,edinburgh,2021,9,Autumn
18.7,0.0,2021-09-07,edinburgh,2021,9,Autumn
18.0,0.0,2021-09-08,edinburgh,2021,9,Autumn
15.7,4.7,2021-09-09,edinburgh,2021,9,Autumn
17.1,13.0,2021-09-10,edinburgh,2021,9,Autumn
15.9,3.7,2021-09-11,edinburgh,2021,9,Autumn
12.5,0.0,2021-09-12,edinburgh,2021,9,Autumn
13.0,0.2,2021-09-13,edinburgh,2021,9,Autumn
13.9,4.6,2021-09-14,edinburgh,2021,9,Autumn
14.2,0.3,2021-09-15,edinburgh,2021,9,Autumn
14.9,1.0,2021-09-16,edinburgh,2021,9,Autumn
16.0,6.8,2021-09-17,edinburgh,2021,9,Autumn
15.1,2.7,2021-09-18,edinburgh,2021,9,Autumn
14.5,7.8,2021-09-19,edinburgh,2021,9,Autumn
13.5,0.0,2021-09-20,edinburgh,2021,9,Autumn
14.5,0.0,2021-09-21,edinburgh,2021,9,Autumn
15.4,2.6,2021-09-22,edinburgh,2021,9,Autumn
14.5,0.2,2021-09-23,edinburgh,2021,9,Autumn
16.0,0.0,2021-09-24,edinburgh,2021,9,Autumn
16.3,0.0,2021-09-25,edinburgh,2021,9,Autumn
17.2,0.3,2021-09-26,edinburgh,2021,9,Autumn
11.7,21.6,2021-09-27,edinburgh,2021,9,Autumn
10.5,2.9,2021-09-28,edinburgh,2021,9,Autumn
9.5,0.0,2021-09-29,edinburgh,2021,9,Autumn
11.9,8.7,2021-09-30,edinburgh,2021,9,Autumn
10.9,3.9,2021-10-01,edinburgh,2021,10,Autumn
9.8,6.8,2021-10-02,edinburgh,2021,10,Autumn
9.7,0.2,2021-10-03,edinburgh,2021,10,Autumn
10.2,0.0,2021-10-04,edinburgh,2021,10,Autumn
9.0,15.9,2021-10-05,edinburgh,2021,10,Autumn
10.2,3.5,2021-10-06,edinburgh,2021,10,Autumn
16.5,1.5,2021-10-07,edinburgh,2021,10,Autumn
15.8,3.0,2021-10-08,edinburgh,2021,10,Autumn
14.5,6.6,2021-10-09,edinburgh,2021,10,Autumn
11.2,0.0,2021-10-10,edinburgh,2021,10,Autumn
11.3,0.0,2021-10-11,edinburgh,2021,10,Autumn
11.5,1.3,2021-10-12,edinburgh,2021,10,Autumn
12.5,0.0,2021-10-13,edinburgh,2021,10,Autumn
11.8,2.0,2021-10-14,edinburgh,2021,10,Autumn
6.9,0.0,2021-10-15,edinburgh,2021,10,Autumn
8.2,6.9,2021-10-16,edinburgh,2021,10,Autumn
12.2,5.1,2021-10-17,edinburgh,2021,10,Autumn
14.3,2.3,2021-10-18,edinburgh,2021,10,Autumn
15.3,0.8,2021-10-19,edinburgh,2021,10,Autumn
10.3,2.4,2021-10-20,edinburgh,2021,10,Autumn
6.7,0.2,2021-10-21,edinburgh,2021,10,Autumn
8.7,0.4,2021-10-22,edinburgh,2021,10,Autumn
11.0,1.0,2021-10-23,edinburgh,2021,10,Autumn
12.4,2.9,2021-10-24,edinburgh,2021,10,Autumn
9.5,0.0,2021-10-25,edinburgh,2021,10,Autumn
12.7,3.6,2021-10-26,edinburgh,2021,10,Autumn
15.0,11.2,2021-10-27,edinburgh,2021,10,Autumn
13.3,24.2,2021-10-28,edinburgh,2021,10,Autumn
10.2,15.3,2021-10-29,edinburgh,2021,10,Autumn
8.8,4.8,2021-10-30,edinburgh,2021,10,Autumn
7.5,11.3,2021-10-31,edinburgh,2021,10,Autumn
7.7,0.1,2021-11-01,edinburgh,2021,11,Autumn
7.2,0.0,2021-11-02,edinburgh,2021,11,Autumn
6.4,0.1,2021-11-03,edinburgh,2021,11,Autumn
5.1,0.0,2021-11-04,edinburgh,2021,11,Autumn
9.9,0.3,2021-11-05,edinburgh,2021,11,Autumn
10.1,1.5,2021-11-06,edinburgh,2021,11,Autumn
8.2,0.0,2021-11-07,edinburgh,2021,11,Autumn
10.2,1.9,2021-11-08,edinburgh,2021,11,Autumn
11.4,4.8,2021-11-09,edinburgh,2021,11,Autumn
8.7,0.0,2021-11-10,edinburgh,2021,11,Autumn
9.5,1.7,2021-11-11,edinburgh,2021,11,Autumn
11.0,5.0,2021-11-12,edinburgh,2021,11,Autumn
8.0,0.0,2021-11-13,edinburgh,2021,11,Autumn
8.4,2.8,2021-11-14,edinburgh,2021,11,Autumn
9.8,0.4,2021-11-15,edinburgh,2021,11,Autumn
8.7,1.5,2021-11-16,edinburgh,2021,11,Autumn
8.2,0.0,2021-11-17,edinburgh,2021,11,Autumn
12.7,0.0,2021-11-18,edinburgh,2021,11,Autumn
12.5,0.2,2021-11-19,edinburgh,2021,11,Autumn
9.4,0.1,2021-11-20,edinburgh,2021,11,Autumn
4.9,0.0,2021-11-21,edinburgh,2021,11,Autumn
4.8,0.0,2021-11-22,edinburgh,2021,11,Autumn
7.8,0.0,2021-11-23,edinburgh,2021,11,Autumn
6.3,0.3,2021-11-24,edinburgh,2021,11,Autumn
4.1,0.2,2021-11-25,edinburgh,2021,11,Autumn
4.9,7.2,2021-11-26,edinburgh,2021,11,Autumn
1.7,0.1,2021-11-27,edinburgh,2021,11,Autumn
1.1,1.6,2021-11-28,edinburgh,2021,11,Autumn
3.9,0.9,2021-11-29,edinburgh,2021,11,Autumn
9.7,19.2,2021-11-30,edinburgh,2021,11,Autumn
4.4,4.0,2021-12-01,edinburgh,2021,12,Winter
1.4,0.6,2021-12-02,edinburgh,2021,12,Winter
6.2,0.1,2021-12-03,edinburgh,2021,12,Winter
4.4,5.2,2021-12-04,edinburgh,2021,12,Winter
3.2,0.0,2021-12-05,edinburgh,2021,12,Winter
3.5,4.5,2021-12-06,edinburgh,2021,12,Winter
3.2,6.1,2021-12-07,edinburgh,2021,12,Winter
4.3,4.2,2021-12-08,edinburgh,2021,12,Winter
4.6,3.1,2021-12-09,edinburgh,2021,12,Winter
3.2,0.0,2021-12-10,edinburgh,2021,12,Winter
6.8,1.8,2021-12-11,edinburgh,2021,12,Winter
9.2,0.5,2021-12-12,edinburgh,2021,12,Winter
7.0,0.0,2021-12-13,edinburgh,2021,12,Winter
7.6,0.8,2021-12-14,edinburgh,2021,12,Winter
10.4,0.4,2021-12-15,edinburgh,2021,12,Winter
9.6,1.0,2021-12-16,edinburgh,2021,12,Winter
7.3,0.0,2021-12-17,edinburgh,2021,12,Winter
2.7,0.0,2021-12-18,edinburgh,2021,12,Winter
2.8,0.0,2021-12-19,edinburgh,2021,12,Winter
4.1,0.0,2021-12-20,edinburgh,2021,12,Winter
2.2,0.0,2021-12-21,edinburgh,2021,12,Winter
1.0,5.5,2021-12-22,edinburgh,2021,12,Winter
4.8,12.2,2021-12-23,edinburgh,2021,12,Winter
4.8,1.4,2021-12-24,edinburgh,2021,12,Winter
2.2,0.0,2021-12-25,edinburgh,2021,12,Winter
3.1,0.8,2021-12-26,edinburgh,2021,12,Winter
4.4,2.2,2021-12-27,edinburgh,2021,12,Winter
5.6,4.2,2021-12-28,edinburgh,2021,12,Winter
7.4,6.6,2021-12-29,edinburgh,2021,12,Winter
11.4,0.0,2021-12-30,edinburgh,2021,12,Winter
10.8,12.0,2021-12-31,edinburgh,2021,12,Winter
12.0,1.3,2022-01-01,edinburgh,2022,1,Winter
8.6,0.0,2022-01-02,edinburgh,2022,1,Winter
5.7,5.5,2022-01-03,edinburgh,2022,1,Winter
1.5,0.0,2022-01-04,edinburgh,2022,1,Winter
1.6,0.0,2022-01-05,edinburgh,2022,1,Winter
2.8,1.8,2022-01-06,edinburgh,2022,1,Winter
2.0,0.0,2022-01-07,edinburgh,2022,1,Winter
4.3,5.3,2022-01-08,edinburgh,2022,1,Winter
4.2,1.4,2022-01-09,edinburgh,2022,1,Winter
6.8,3.4,2022-01-10,edinburgh,2022,1,Winter
5.9,0.0,2022-01-11,edinburgh,2022,1,Winter
8.6,0.0,2022-01-12,edinburgh,2022,1,Winter
7.4,0.0,2022-01-13,edinburgh,2022,1,Winter
7.2,0.0,2022-01-14,edinburgh,2022,1,Winter
4.2,0.2,2022-01-15,edinburgh,2022,1,Winter
5.7,0.1,2022-01-16,edinburgh,2022,1,Winter
5.8,0.0,2022-01-17,edinburgh,2022,1,Winter
5.8,0.4,2022-01-18,edinburgh,2022,1,Winter
6.3,3.4,2022-01-19,edinburgh,2022,1,Winter
2.3,0.0,2022-01-20,edinburgh,2022,1,Winter
5.5,0.0,2022-01-21,edinburgh,2022,1,Winter
7.8,0.0,2022-01-22,edinburgh,2022,1,Winter
6.2,0.0,2022-01-23,edinburgh,2022,1,Winter
6.0,0.0,2022-01-24,edinburgh,2022,1,Winter
5.3,0.0,2022-01-25,edinburgh,2022,1,Winter
8.5,0.8,2022-01-26,edinburgh,2022,1,Winter
6.7,0.0,2022-01-27,edinburgh,2022,1,Winter
7.3,0.0,2022-01-28,edinburgh,2022,1,Winter
7.9,0.5,2022-01-29,edinburgh,2022,1,Winter
4.5,4.3,2022-01-30,edinburgh,2022,1,Winter
5.1,0.3,2022-01-31,edinburgh,2022,1,Winter
8.8,0.0,2022-02-01,edinburgh,2022,2,Winter
8.9,0.1,2022-02-02,edinburgh,2022,2,Winter
8.4,4.2,2022-02-03,edinburgh,2022,2,Winter
3.2,0.0,2022-02-04,edinburgh,2022,2,Winter
4.7,11.4,2022-02-05,edinburgh,2022,2,Winter
3.1,0.6,2022-02-06,edinburgh,2022,2,Winter
6.1,0.9,2022-02-07,edinburgh,2022,2,Winter
7.4,2.3,2022-02-08,edinburgh,2022,2,Winter
4.6,0.9,2022-02-09,edinburgh,2022,2,Winter
3.5,0.0,2022-02-10,edinburgh,2022,2,Winter
2.7,0.3,2022-02-11,edinburgh,2022,2,Winter
7.5,6.6,2022-02-12,edinburgh,2022,2,Winter
6.1,16.0,2022-02-13,edinburgh,2022,2,Winter
5.6,5.0,2022-02-14,edinburgh,2022,2,Winter
4.7,2.2,2022-02-15,edinburgh,2022,2,Winter
7.6,23.1,2022-02-16,edinburgh,2022,2,Winter
4.3,0.6,2022-02-17,edinburgh,2022,2,Winter
3.0,9.8,2022-02-18,edinburgh,2022,2,Winter
3.7,0.6,2022-02-19,edinburgh,2022,2,Winter
6.9,13.9,2022-02-20,edinburgh,2022,2,Winter
6.0,2.9,2022-02-21,edinburgh,2022,2,Winter
6.7,3.7,2022-02-22,edinburgh,2022,2,Winter
6.1,9.0,2022-02-23,edinburgh,2022,2,Winter
2.7,2.0,2022-02-24,edinburgh,2022,2,Winter
5.4,0.0,2022-02-25,edinburgh,2022,2,Winter
7.5,0.0,2022-02-26,edinburgh,2022,2,Winter
6.2,0.0,2022-02-27,edinburgh,2022,2,Winter
7.5,3.0,2022-02-28,edinburgh,2022,2,Winter
4.7,0.0,2022-03-01,edinburgh,2022,3,Spring
3.8,1.0,2022-03-02,edinburgh,2022,3,Spring
6.2,4.7,2022-03-03,edinburgh,2022,3,Spring
4.6,11.3,2022-03-04,edinburgh,2022,3,Spring
3.6,0.0,2022-03-05,edinburgh,2022,3,Spring
2.9,0.0,2022-03-06,edinburgh,2022,3,Spring
3.3,0.0,2022-03-07,edinburgh,2022,3,Spring
5.1,0.6,2022-03-08,edinburgh,2022,3,Spring
8.3,0.4,2022-03-09,edinburgh,2022,3,Spring
9.6,0.1,2022-03-10,edinburgh,2022,3,Spring
9.6,7.4,2022-03-11,edinburgh,2022,3,Spring
7.8,0.9,2022-03-12,edinburgh,2022,3,Spring
8.6,0.4,2022-03-13,edinburgh,2022,3,Spring
6.7,1.9,2022-03-14,edinburgh,2022,3,Spring
6.9,0.0,2022-03-15,edinburgh,2022,3,Spring
6.6,5.3,2022-03-16,edinburgh,2022,3,Spring
5.8,0.0,2022-03-17,edinburgh,2022,3,Spring
7.0,0.0,2022-03-18,edinburgh,2022,3,Spring
7.8,0.0,2022-03-19,edinburgh,2022,3,Spring
6.2,0.0,2022-03-20,edinburgh,2022,3,Spring
3.9,0.0,2022-03-21,edinburgh,2022,3,Spring
8.1,1.0,2022-03-22,edinburgh,2022,3,Spring
9.8,0.0,2022-03-23,edinburgh,2022,3,Spring
10.5,1.0,2022-03-24,edinburgh,2022,3,Spring
10.3,0.0,2022-03-25,edinburgh,2022,3,Spring
9.5,0.0,2022-03-26,edinburgh,2022,3,Spring
9.6,0.0,2022-03-27,edinburgh,2022,3,Spring
6.7,0.0,2022-03-28,edinburgh,2022,3,Spring
5.3,2.8,2022-03-29,edinburgh,2022,3,Spring
3.0,3.5,2022-03-30,edinburgh,2022,3,Spring
2.5,3.9,2022-03-31,edinburgh,2022,3,Spring
3.1,0.0,2022-04-01,edinburgh,2022,4,Spring
3.3,0.3,2022-04-02,edinburgh,2022,4,Spring
5.4,5.4,2022-04-03,edinburgh,2022,4,Spring
10.4,2.8,2022-04-04,edinburgh,2022,4,Spring
9.2,7.9,2022-04-05,edinburgh,2022,4,Spring
7.8,4.9,2022-04-06,edinburgh,2022,4,Spring
4.6,4.4,2022-04-07,edinburgh,2022,4,Spring
4.0,1.1,2022-04-08,edinburgh,2022,4,Spring
4.5,0.8,2022-04-09,edinburgh,2022,4,Spring
5.9,0.0,2022-04-10,edinburgh,2022,4,Spring
7.4,0.0,2022-04-11,edinburgh,2022,4,Spring
7.1,6.3,2022-04-12,edinburgh,2022,4,Spring
9.8,1.3,2022-04-13,edinburgh,2022,4,Spring
9.5,0.9,2022-04-14,edinburgh,2022,4,Spring
12.1,0.2,2022-04-15,edinburgh,2022,4,Spring
12.5,0.0,2022-04-16,edinburgh,2022,4,Spring
13.9,1.3,2022-04-17,edinburgh,2022,4,Spring
9.9,1.4,2022-04-18,edinburgh,2022,4,Spring
8.4,0.6,2022-04-19,edinburgh,2022,4,Spring
8.6,2.7,2022-04-20,edinburgh,2022,4,Spring
7.6,0.0,2022-04-21,edinburgh,2022,4,Spring
8.4,0.0,2022-04-22,edinburgh,2022,4,Spring
8.3,0.0,2022-04-23,edinburgh,2022,4,Spring
7.6,0.2,2022-04-24,edinburgh,2022,4,Spring
7.5,1.2,2022-04-25,edinburgh,2022,4,Spring
6.9,1.5,2022-04-26,edinburgh,2022,4,Spring
6.6,0.0,2022-04-27,edinburgh,2022,4,Spring
6.6,0.0,2022-04-28,edinburgh,2022,4,Spring
9.4,0.0,2022-04-29,edinburgh,2022,4,Spring
9.7,5.9,2022-04-30,edinburgh,2022,4,Spring
11.9,1.2,2022-05-01,edinburgh,2022,5,Spring
9.5,0.1,2022-05-02,edinburgh,2022,5,Spring
9.0,4.9,2022-05-03,edinburgh,2022,5,Spring
11.9,7.0,2022-05-04,edinburgh,2022,5,Spring
11.9,2.2,2022-05-05,edinburgh,2022,5,Spring
12.9,2.8,2022-05-06,edinburgh,2022,5,Spring
10.4,0.1,2022-05-07,edinburgh,2022,5,Spring
13.3,0.0,2022-05-08,edinburgh,2022,5,Spring
13.0,1.0,2022-05-09,edinburgh,2022,5,Spring
12.0,1.9,2022-05-10,edinburgh,2022,5,Spring
11.3,0.7,2022-05-11,edinburgh,2022,5,Spring
10.4,1.9,2022-05-12,edinburgh,2022,5,Spring
11.7,0.6,2022-05-13,edinburgh,2022,5,Spring
12.7,0.0,2022-05-14,edinburgh,2022,5,Spring
12.8,2.2,2022-05-15,edinburgh,2022,5,Spring
10.8,9.6,2022-05-16,edinburgh,2022,5,Spring
14.4,2.1,2022-05-17,edinburgh,2022,5,Spring
14.1,0.5,2022-05-18,edinburgh,2022,5,Spring
13.5,0.6,2022-05-19,edinburgh,2022,5,Spring
12.6,1.7,2022-05-20,edinburgh,2022,5,Spring
12.6,0.5,2022-05-21,edinburgh,2022,5,Spring
13.9,5.8,2022-05-22,edinburgh,2022,5,Spring
12.7,0.2,2022-05-23,edinburgh,2022,5,Spring
11.3,2.7,2022-05-24,edinburgh,2022,5,Spring
11.7,1.4,2022-05-25,edinburgh,2022,5,Spring
11.0,0.0,2022-05-26,edinburgh,2022,5,Spring
11.3,0.2,2022-05-27,edinburgh,2022,5,Spring
10.9,0.5,2022-05-28,edinburgh,2022,5,Spring
9.7,0.5,2022-05-29,edinburgh,2022,5,Spring
9.1,6.2,2022-05-30,edinburgh,2022,5,Spring
9.2,2.0,2022-05-31,edinburgh,2022,5,Spring
11.3,2.4,2022-06-01,edinburgh,2022,6,Summer
12.6,0.5,2022-06-02,edinburgh,2022,6,Summer
10.6,0.0,2022-06-03,edinburgh,2022,6,Summer
11.0,0.0,2022-06-04,edinburgh,2022,6,Summer
10.4,0.0,2022-06-05,edinburgh,2022,6,Summer
10.8,0.0,2022-06-06,edinburgh,2022,6,Summer
11.6,0.0,2022-06-07,edinburgh,2022,6,Summer
11.6,10.9,2022-06-08,edinburgh,2022,6,Summer
14.3,1.0,2022-06-09,edinburgh,2022,6,Summer
15.4,0.3,2022-06-10,edinburgh,2022,6,Summer
14.0,0.8,2022-06-11,edinburgh,2022,6,Summer
12.1,1.0,2022-06-12,edinburgh,2022,6,Summer
12.6,0.3,2022-06-13,edinburgh,2022,6,Summer
13.9,0.3,2022-06-14,edinburgh,2022,6,Summer
15.7,0.4,2022-06-15,edinburgh,2022,6,Summer
17.2,1.6,2022-06-16,edinburgh,2022,6,Summer
15.0,6.2,2022-06-17,edinburgh,2022,6,Summer
12.7,0.0,2022-06-18,edinburgh,2022,6,Summer
13.6,0.5,2022-06-19,edinburgh,2022,6,Summer
14.7,0.0,2022-06-20,edinburgh,2022,6,Summer
15.7,2.2,2022-06-21,edinburgh,2022,6,Summer
15.8,0.0,2022-06-22,edinburgh,2022,6,Summer
18.0,0.7,2022-06-23,edinburgh,2022,6,Summer
18.0,1.3,2022-06-24,edinburgh,2022,6,Summer
15.6,1.0,2022-06-25,edinburgh,2022,6,Summer
13.8,4.6,2022-06-26,edinburgh,2022,6,Summer
14.4,0.7,2022-06-27,edinburgh,2022,6,Summer
14.7,4.3,2022-06-28,edinburgh,2022,6,Summer
15.7,4.0,2022-06-29,edinburgh,2022,6,Summer
14.4,8.1,2022-06-30,edinburgh,2022,6,Summer
13.9,8.9,2022-07-01,edinburgh,2022,7,Summer
14.0,9.0,2022-07-02,edinburgh,2022,7,Summer
14.3,0.3,2022-07-03,edinburgh,2022,7,Summer
13.4,0.1,2022-07-04,edinburgh,2022,7,Summer
14.3,0.1,2022-07-05,edinburgh,2022,7,Summer
15.2,2.7,2022-07-06,edinburgh,2022,7,Summer
16.8,0.0,2022-07-07,edinburgh,2022,7,Summer
15.8,0.1,2022-07-08,edinburgh,2022,7,Summer
16.2,0.0,2022-07-09,edinburgh,2022,7,Summer
18.7,0.0,2022-07-10,edinburgh,2022,7,Summer
19.6,0.0,2022-07-11,edinburgh,2022,7,Summer
18.7,0.6,2022-07-12,edinburgh,2022,7,Summer
